120,80,4,4
0:1348
65,30,9
0,31,10
1,31,11
48,31,4
49,31,10
50,31,10
51,31,11
64,31,8
65,31,9
0,32,10
1,32,11
48,32,4
49,32,10
50,32,10
51,32,11
64,32,8
65,32,9
0,33,10
1,33,11
12,33,0
13,33,2
14,33,2
15,33,2
16,33,2
17,33,2
18,33,2
19,33,2
20,33,2
21,33,65536
22,33,65537
23,33,65537
24,33,65537
25,33,65537
26,33,65537
27,33,65537
28,33,65537
29,33,65537
30,33,65537
31,33,65537
32,33,65537
33,33,65539
34,33,2
35,33,2
36,33,2
37,33,2
38,33,2
39,33,2
40,33,2
41,33,2
42,33,2
43,33,2
44,33,2
45,33,2
46,33,2
47,33,2
48,33,10
49,33,10
50,33,10
51,33,11
64,33,8
65,33,9
0,34,10
1,34,11
12,34,8
13,34,10
14,34,10
15,34,10
16,34,10
17,34,10
18,34,10
19,34,10
20,34,10
21,34,65540
22,34,65545
23,34,65545
24,34,65545
25,34,65545
26,34,65545
27,34,65545
28,34,65545
29,34,65545
30,34,65545
31,34,65545
32,34,65545
33,34,65547
34,34,10
35,34,10
36,34,10
37,34,10
38,34,10
39,34,10
40,34,10
41,34,10
42,34,10
43,34,10
44,34,10
45,34,10
46,34,10
47,34,10
48,34,10
49,34,10
50,34,10
51,34,11
64,34,8
65,34,9
0,35,10
1,35,11
12,35,8
13,35,10
14,35,10
15,35,10
16,35,10
17,35,10
18,35,10
19,35,10
20,35,10
21,35,65544
22,35,65545
23,35,65545
24,35,65545
25,35,65545
26,35,65545
27,35,65545
28,35,65545
29,35,65545
30,35,65545
31,35,65545
32,35,65545
33,35,65547
34,35,10
35,35,10
36,35,10
37,35,10
38,35,10
39,35,10
40,35,10
41,35,10
42,35,10
43,35,10
44,35,10
45,35,10
46,35,10
47,35,10
48,35,10
49,35,10
50,35,10
51,35,11
64,35,8
65,35,9
0,36,10
1,36,11
12,36,8
13,36,10
14,36,10
15,36,10
16,36,10
17,36,10
18,36,10
19,36,10
20,36,10
21,36,65544
22,36,65545
23,36,65545
24,36,65545
25,36,65545
26,36,65545
27,36,65545
28,36,65545
29,36,65545
30,36,65545
31,36,65545
32,36,65545
33,36,65547
34,36,65536
35,36,65537
36,36,65537
37,36,65537
38,36,65537
39,36,65539
40,36,10
41,36,10
42,36,10
43,36,10
44,36,10
45,36,10
46,36,10
47,36,10
48,36,10
49,36,10
50,36,10
51,36,11
64,36,8
65,36,9
0,37,10
1,37,11
12,37,12
13,37,13
14,37,13
15,37,13
16,37,13
17,37,13
18,37,13
19,37,13
20,37,13
21,37,65548
22,37,65549
23,37,65549
24,37,65549
25,37,65549
26,37,65549
27,37,65549
28,37,13
29,37,13
30,37,13
31,37,13
32,37,13
33,37,65551
34,37,65548
35,37,65550
36,37,65550
37,37,65550
38,37,65550
39,37,65551
40,37,13
41,37,13
42,37,13
43,37,13
44,37,13
45,37,13
46,37,14
47,37,14
48,37,14
49,37,13
50,37,13
51,37,15
64,37,8
65,37,9
0,38,10
1,38,11
64,38,8
65,38,9
0,39,10
1,39,11
64,39,8
65,39,9
0,40,10
1,40,11
64,40,8
65,40,9
0,41,10
1,41,11
64,41,8
65,41,9
0,42,10
1,42,11
64,42,8
65,42,9
0,43,10
1,43,11
64,43,8
65,43,9
0,44,10
1,44,11
64,44,8
65,44,9
0,45,10
1,45,11
64,45,8
65,45,9
0,46,10
1,46,11
64,46,8
65,46,9
0,47,10
1,47,11
64,47,8
65,47,9
0,48,10
1,48,10
2,48,2
3,48,2
4,48,2
5,48,2
6,48,2
7,48,2
8,48,2
9,48,2
10,48,2
11,48,2
12,48,2
13,48,2
14,48,2
15,48,2
16,48,2
17,48,2
18,48,2
19,48,2
20,48,65536
21,48,65537
22,48,65537
23,48,65537
24,48,65537
25,48,65537
26,48,65537
27,48,65537
28,48,65537
29,48,65537
30,48,65537
31,48,65537
32,48,65537
33,48,65537
34,48,65537
35,48,65537
36,48,65537
37,48,65537
38,48,65537
39,48,65537
40,48,65537
41,48,65537
42,48,65537
43,48,65537
44,48,65539
45,48,2
46,48,2
47,48,2
48,48,2
49,48,2
50,48,2
51,48,3
64,48,8
65,48,9
0,49,10
1,49,10
2,49,10
3,49,10
4,49,10
5,49,10
6,49,10
7,49,10
8,49,10
9,49,10
10,49,10
11,49,10
12,49,10
13,49,10
14,49,10
15,49,10
16,49,10
17,49,10
18,49,10
19,49,10
20,49,65544
21,49,65545
22,49,65545
23,49,65545
24,49,65545
25,49,65545
26,49,65545
27,49,65545
28,49,65545
29,49,65545
30,49,65545
31,49,65545
32,49,65545
33,49,65545
34,49,65545
35,49,65545
36,49,65545
37,49,65545
38,49,65545
39,49,65545
40,49,65545
41,49,65545
42,49,65545
43,49,65545
44,49,65547
45,49,10
46,49,10
47,49,10
48,49,10
49,49,10
50,49,10
51,49,7
64,49,8
65,49,9
0,50,10
1,50,10
2,50,10
3,50,10
4,50,10
5,50,10
6,50,10
7,50,10
8,50,10
9,50,10
10,50,10
11,50,10
12,50,10
13,50,10
14,50,10
15,50,10
16,50,10
17,50,10
18,50,10
19,50,10
20,50,65548
21,50,65549
22,50,65549
23,50,65549
24,50,65549
25,50,65549
26,50,65549
27,50,65549
28,50,65549
29,50,65549
30,50,65549
31,50,65549
32,50,65549
33,50,65549
34,50,65549
35,50,65549
36,50,65549
37,50,65549
38,50,65549
39,50,65549
40,50,65549
41,50,65549
42,50,65549
43,50,65549
44,50,65551
45,50,10
46,50,10
47,50,10
48,50,10
49,50,10
50,50,10
51,50,7
64,50,8
65,50,9
0,51,9
1,51,9
2,51,9
3,51,9
4,51,9
5,51,9
6,51,9
7,51,9
8,51,9
9,51,9
10,51,9
11,51,9
12,51,9
13,51,9
14,51,9
15,51,9
16,51,9
17,51,9
18,51,9
19,51,9
20,51,9
21,51,9
22,51,9
23,51,9
24,51,9
25,51,9
26,51,9
27,51,9
28,51,9
29,51,9
30,51,9
31,51,9
32,51,9
33,51,9
34,51,9
35,51,9
36,51,9
37,51,9
38,51,9
39,51,9
40,51,9
41,51,9
42,51,9
43,51,9
44,51,9
45,51,9
46,51,9
47,51,9
48,51,9
49,51,9
50,51,9
51,51,11
64,51,8
65,51,9
0,52,9
1,52,9
2,52,9
3,52,9
4,52,9
5,52,9
6,52,9
7,52,9
8,52,9
9,52,9
10,52,9
11,52,9
12,52,9
13,52,9
14,52,9
15,52,9
16,52,9
17,52,9
18,52,9
19,52,9
20,52,9
21,52,9
22,52,9
23,52,9
24,52,9
25,52,9
26,52,9
27,52,9
28,52,9
29,52,9
30,52,9
31,52,9
32,52,9
33,52,9
34,52,9
35,52,9
36,52,9
37,52,9
38,52,9
39,52,9
40,52,9
41,52,9
42,52,9
43,52,9
44,52,9
45,52,9
46,52,9
47,52,9
48,52,9
49,52,9
50,52,9
51,52,11
64,52,8
65,52,9
0,53,9
1,53,9
2,53,9
3,53,9
4,53,9
5,53,9
6,53,9
7,53,9
8,53,9
9,53,9
10,53,9
11,53,9
12,53,9
13,53,9
14,53,9
15,53,9
16,53,9
17,53,9
18,53,9
19,53,9
20,53,9
21,53,9
22,53,9
23,53,9
24,53,9
25,53,9
26,53,9
27,53,9
28,53,9
29,53,9
30,53,9
31,53,9
32,53,9
33,53,9
34,53,9
35,53,9
36,53,9
37,53,9
38,53,9
39,53,9
40,53,9
41,53,9
42,53,9
43,53,9
44,53,9
45,53,9
46,53,9
47,53,9
48,53,9
49,53,9
50,53,9
51,53,11
64,53,8
65,53,9
0,54,9
1,54,9
2,54,9
3,54,9
4,54,9
5,54,9
6,54,9
7,54,9
8,54,9
9,54,9
10,54,9
11,54,9
12,54,9
13,54,9
14,54,9
15,54,9
16,54,9
17,54,9
18,54,9
19,54,9
20,54,9
21,54,9
22,54,9
23,54,9
24,54,9
25,54,9
26,54,9
27,54,9
28,54,9
29,54,9
30,54,9
31,54,9
32,54,9
33,54,9
34,54,9
35,54,9
36,54,9
37,54,9
38,54,9
39,54,9
40,54,9
41,54,9
42,54,9
43,54,9
44,54,9
45,54,9
46,54,9
47,54,9
48,54,9
49,54,9
50,54,9
51,54,11
64,54,8
65,54,9
0,55,9
1,55,9
2,55,9
3,55,9
4,55,9
5,55,9
6,55,9
7,55,9
8,55,9
9,55,9
10,55,9
11,55,9
12,55,9
13,55,9
14,55,9
15,55,9
16,55,9
17,55,9
18,55,9
19,55,9
20,55,9
21,55,9
22,55,9
23,55,9
24,55,9
25,55,9
26,55,9
27,55,9
28,55,9
29,55,9
30,55,9
31,55,9
32,55,9
33,55,9
34,55,9
35,55,9
36,55,9
37,55,9
38,55,9
39,55,9
40,55,9
41,55,9
42,55,9
43,55,9
44,55,9
45,55,9
46,55,9
47,55,9
48,55,9
49,55,9
50,55,9
51,55,11
64,55,8
65,55,9
0,56,9
1,56,9
2,56,9
3,56,9
4,56,9
5,56,9
6,56,9
7,56,9
8,56,9
9,56,9
10,56,9
11,56,9
12,56,9
13,56,9
14,56,9
15,56,9
16,56,9
17,56,9
18,56,9
19,56,9
20,56,9
21,56,9
22,56,9
23,56,9
24,56,9
25,56,9
26,56,9
27,56,9
28,56,9
29,56,9
30,56,9
31,56,9
32,56,9
33,56,9
34,56,9
35,56,9
36,56,9
37,56,9
38,56,9
39,56,9
40,56,9
41,56,9
42,56,9
43,56,9
44,56,9
45,56,9
46,56,9
47,56,9
48,56,9
49,56,9
50,56,9
51,56,11
64,56,8
65,56,9
0,57,9
1,57,9
2,57,9
3,57,9
4,57,9
5,57,9
6,57,9
7,57,9
8,57,9
9,57,9
10,57,9
11,57,9
12,57,9
13,57,9
14,57,9
15,57,9
16,57,9
17,57,9
18,57,9
19,57,9
20,57,9
21,57,9
22,57,9
23,57,9
24,57,9
25,57,9
26,57,9
27,57,9
28,57,9
29,57,9
30,57,9
31,57,9
32,57,9
33,57,9
34,57,9
35,57,9
36,57,9
37,57,9
38,57,9
39,57,9
40,57,9
41,57,9
42,57,9
43,57,9
44,57,9
45,57,9
46,57,9
47,57,9
48,57,9
49,57,9
50,57,9
51,57,11
64,57,8
65,57,9
0,58,9
1,58,9
2,58,9
3,58,9
4,58,9
5,58,9
6,58,9
7,58,9
8,58,9
9,58,9
10,58,9
11,58,9
12,58,9
13,58,9
14,58,9
15,58,9
16,58,9
17,58,9
18,58,9
19,58,9
20,58,9
21,58,9
22,58,9
23,58,9
24,58,9
25,58,9
26,58,9
27,58,9
28,58,9
29,58,9
30,58,9
31,58,9
32,58,9
33,58,9
34,58,9
35,58,9
36,58,9
37,58,9
38,58,9
39,58,9
40,58,9
41,58,9
42,58,9
43,58,9
44,58,9
45,58,9
46,58,9
47,58,9
48,58,9
49,58,9
50,58,9
51,58,11
64,58,8
65,58,9
0,59,9
1,59,9
2,59,9
3,59,9
4,59,9
5,59,9
6,59,9
7,59,9
8,59,9
9,59,9
10,59,9
11,59,9
12,59,9
13,59,9
14,59,9
15,59,9
16,59,9
17,59,9
18,59,9
19,59,9
20,59,9
21,59,9
22,59,9
23,59,9
24,59,9
25,59,9
26,59,9
27,59,9
28,59,9
29,59,9
30,59,9
31,59,9
32,59,9
33,59,9
34,59,9
35,59,9
36,59,9
37,59,9
38,59,9
39,59,9
40,59,9
41,59,9
42,59,9
43,59,9
44,59,9
45,59,9
46,59,9
47,59,9
48,59,9
49,59,9
50,59,9
51,59,9
52,59,65536
53,59,65537
54,59,65537
55,59,65537
56,59,65537
57,59,65537
58,59,65537
59,59,65537
60,59,65537
61,59,65537
62,59,65537
63,59,65539
64,59,9
65,59,9
0,60,9
1,60,9
2,60,9
3,60,9
4,60,9
5,60,9
6,60,9
7,60,9
8,60,9
9,60,9
10,60,9
11,60,9
12,60,9
13,60,9
14,60,9
15,60,9
16,60,9
17,60,9
18,60,9
19,60,9
20,60,9
21,60,9
22,60,9
23,60,9
24,60,9
25,60,9
26,60,9
27,60,9
28,60,9
29,60,9
30,60,9
31,60,9
32,60,9
33,60,9
34,60,9
35,60,9
36,60,9
37,60,9
38,60,9
39,60,9
40,60,9
41,60,9
42,60,9
43,60,9
44,60,9
45,60,9
46,60,9
47,60,9
48,60,9
49,60,9
50,60,9
51,60,9
52,60,65548
53,60,65549
54,60,65549
55,60,65549
56,60,65549
57,60,65549
58,60,65549
59,60,65549
60,60,65549
61,60,65549
62,60,65549
63,60,65551
64,60,9
65,60,9
1:0
2:0
3:0
[Collision]
20
104,0,2496,52,0
624,1716,1092,1976,0
1768,1716,2496,1872,0
1456,1924,1716,1976,0
2080,1872,2496,1976,0
104,936,1404,1144,0
1612,936,1976,1144,0
1404,936,1612,1144,1
1092,1924,1456,1976,1
1716,1924,2080,1976,1
1092,1872,2080,1924,1
1092,1716,1768,1872,1
2496,0,2704,1976,0
0,0,104,3172,0
1040,2496,2340,2652,1
2340,2496,2704,2652,0
104,2496,1040,2652,0
104,2652,2704,3172,0
3328,1196,3432,3172,0
2704,3068,3328,3172,1
[Buildings]
2,1,C:\KHJ\SVN\Project-SANNABI\Level\Spr_Chap4_Props (45)_batch.bmp
9,1,C:\KHJ\SVN\Project-SANNABI\Level\Spr_Chaper4_BG_Far01_batch.bmp
31,1,C:\KHJ\SVN\Project-SANNABI\Level\Spr_Chaper4_BG_Far01_batch.bmp
9,3,C:\KHJ\SVN\Project-SANNABI\Level\Spr_Chaper4_BG_Mid02_batch.bmp
43,6,C:\KHJ\SVN\Project-SANNABI\Level\Spr_Chap4_Props (42)_batch.bmp
30,13,C:\KHJ\SVN\Project-SANNABI\Level\Spr_Chap4_Props (46)_batch.bmp
45,16,C:\KHJ\SVN\Project-SANNABI\Level\Spr_Chap4_Props (44)_batch.bmp
9,18,C:\KHJ\SVN\Project-SANNABI\Level\Spr_Chaper4_BG_Mid02_batch.bmp
2,22,C:\KHJ\SVN\Project-SANNABI\Level\Spr_Chap4_Props (35)_batch.bmp
11,22,C:\KHJ\SVN\Project-SANNABI\Level\Spr_Chap4_Props (44)_batch.bmp
24,22,C:\KHJ\SVN\Project-SANNABI\Level\Spr_Chap4_Props (31)_batch.bmp
35,27,C:\KHJ\SVN\Project-SANNABI\Level\Spr_Chap4_BackBuilding (7)_batch.bmp
2,31,C:\KHJ\SVN\Project-SANNABI\Level\Spr_Chap4_Props (39)_batch.bmp
9,33,C:\KHJ\SVN\Project-SANNABI\Level\Spr_Chaper4_BG_Mid02_batch.bmp
34,38,C:\KHJ\SVN\Project-SANNABI\Level\Spr_Chap4_Props (43)_batch.bmp
35,38,C:\KHJ\SVN\Project-SANNABI\Level\Spr_Chap4_Props (43)_batch.bmp
36,38,C:\KHJ\SVN\Project-SANNABI\Level\Spr_Chap4_Props (43)_batch.bmp
37,38,C:\KHJ\SVN\Project-SANNABI\Level\Spr_Chap4_Props (43)_batch.bmp
38,38,C:\KHJ\SVN\Project-SANNABI\Level\Spr_Chap4_Props (43)_batch.bmp
39,38,C:\KHJ\SVN\Project-SANNABI\Level\Spr_Chap4_Props (43)_batch.bmp
40,38,C:\KHJ\SVN\Project-SANNABI\Level\Spr_Chap4_Props (43)_batch.bmp
41,38,C:\KHJ\SVN\Project-SANNABI\Level\Spr_Chap4_Props (43)_batch.bmp
35,39,C:\KHJ\SVN\Project-SANNABI\Level\Spr_Chap4_Props (34)_batch.bmp
45,41,C:\KHJ\SVN\Project-SANNABI\Level\Spr_Chap4_BackBuilding (3)_batch.bmp
[Enemies]
[Platforms]
58,47
